Latitude,Longitude,POC,State,County,City,Site.Code,n
42.930708,-87.931983,1,Wisconsin,Milwaukee,Milwaukee,55-079-0058,726
42.930708,-87.931983,3,Wisconsin,Milwaukee,Milwaukee,55-079-0058,1961
42.93257,-87.93434,1,Wisconsin,Milwaukee,Milwaukee,55-079-0056,152
42.93257,-87.93434,3,Wisconsin,Milwaukee,Milwaukee,55-079-0056,3073
42.953336,-82.456229,1,Michigan,St. Clair,Port Huron,26-147-0005,2771
42.953336,-82.456229,2,Michigan,St. Clair,Port Huron,26-147-0005,166
42.955016,-87.934251,2,Wisconsin,Milwaukee,Milwaukee,55-079-0059,1001
42.956117,-85.679117,1,Michigan,Kent,Grand Rapids,26-081-0007,1295
42.958335,-101.625425,1,Nebraska,Cherry,Not in a city,31-031-0001,292
42.978248,-112.455813,1,Idaho,Bannock,Not in a city,16-005-0020,282
42.978248,-112.455813,2,Idaho,Bannock,Not in a city,16-005-0020,568
42.978248,-112.455813,3,Idaho,Bannock,Not in a city,16-005-0020,5537
42.98,-110.353,1,Wyoming,Sublette,Not in a city,56-035-0097,2045
42.984173,-85.671339,1,Michigan,Kent,Grand Rapids,26-081-0020,4533
42.984173,-85.671339,2,Michigan,Kent,Grand Rapids,26-081-0020,1176
42.99328,-78.77153,1,New York,Erie,Amherst,36-029-0002,1302
42.99328,-78.77153,2,New York,Erie,Amherst,36-029-0002,238
42.995778,-71.462528,1,New Hampshire,Hillsborough,Manchester,33-011-0020,553
42.995778,-71.462528,2,New Hampshire,Hillsborough,Manchester,33-011-0020,276
43.00064,-71.467568,1,New Hampshire,Hillsborough,Manchester,33-011-0019,112
43.00064,-71.467568,2,New Hampshire,Hillsborough,Manchester,33-011-0019,53
43.007222,-88.229722,1,Wisconsin,Waukesha,Waukesha,55-133-0034,360
43.01724,-87.93369,2,Wisconsin,Milwaukee,Milwaukee,55-079-0010,3144
43.01724,-87.93369,3,Wisconsin,Milwaukee,Milwaukee,55-079-0010,3229
43.020075,-88.21507,2,Wisconsin,Waukesha,Waukesha,55-133-0027,2745
43.020075,-88.21507,3,Wisconsin,Waukesha,Waukesha,55-133-0027,3188
43.02014,-76.16075,1,New York,Onondaga,Syracuse,36-067-0020,291
43.02421,-108.3637,3,Wyoming,Fremont,Riverton,56-013-0004,621
43.02641,-87.91111,1,Wisconsin,Milwaukee,Milwaukee,55-079-0043,1141
43.034444,-88.043167,1,Wisconsin,Milwaukee,Milwaukee,55-079-0051,353
43.039871,-87.920794,1,Wisconsin,Milwaukee,Milwaukee,55-079-0099,1803
43.047224,-83.670159,1,Michigan,Genesee,Flint,26-049-0021,2762
43.047224,-83.670159,2,Michigan,Genesee,Flint,26-049-0021,30
43.047224,-83.670159,3,Michigan,Genesee,Flint,26-049-0021,1583
43.04823,-76.16479,1,New York,Onondaga,Syracuse,36-067-0019,333
43.05235,-76.05921,1,New York,Onondaga,East Syracuse,36-067-1015,2222
43.05235,-76.05921,2,New York,Onondaga,East Syracuse,36-067-1015,322
43.05235,-76.05921,4,New York,Onondaga,East Syracuse,36-067-1015,5142
43.060975,-87.913504,1,Wisconsin,Milwaukee,Milwaukee,55-079-0026,2257
43.060975,-87.913504,2,Wisconsin,Milwaukee,Milwaukee,55-079-0026,534
43.060975,-87.913504,3,Wisconsin,Milwaukee,Milwaukee,55-079-0026,3684
43.0733,-89.4358,1,Wisconsin,Dane,Madison,55-025-0047,3877
43.0733,-89.4358,3,Wisconsin,Dane,Madison,55-025-0047,1945
43.075371,-70.748017,1,New Hampshire,Rockingham,Portsmouth,33-015-0014,1551
43.075371,-70.748017,3,New Hampshire,Rockingham,Portsmouth,33-015-0014,2486
43.075371,-70.748017,6,New Hampshire,Rockingham,Portsmouth,33-015-0014,4841
43.077589,-70.753665,1,New Hampshire,Rockingham,Portsmouth,33-015-0006,161
43.078144,-70.762276,1,New Hampshire,Rockingham,Portsmouth,33-015-0009,92
43.081667,-107.549444,1,Wyoming,Fremont,Not in a city,56-013-0232,5369
43.08194,-89.376786,1,Wisconsin,Dane,Madison,55-025-0025,372
43.08218,-79.00106,1,New York,Niagara,Niagara Falls,36-063-2008,1409
43.08218,-79.00106,2,New York,Niagara,Niagara Falls,36-063-2008,195
43.092996,-89.340168,1,Wisconsin,Dane,Madison,55-025-0048,121
43.097778,-88.007778,1,Wisconsin,Milwaukee,Milwaukee,55-079-0050,360
43.09892,-75.22506,1,New York,Oneida,Utica,36-065-2001,387
43.10101,-89.35768,1,Wisconsin,Dane,Madison,55-025-0041,686
43.10101,-89.35768,3,Wisconsin,Dane,Madison,55-025-0041,4232
43.123704,-94.693518,1,Iowa,Palo Alto,Emmetsburg,19-147-1002,1942
43.13246,-71.458246,1,New Hampshire,Merrimack,Suncook,33-013-1006,1223
43.13246,-71.458246,2,New Hampshire,Merrimack,Suncook,33-013-1006,525
43.13246,-71.458246,4,New Hampshire,Merrimack,Suncook,33-013-1006,88
43.145013,-77.55728,1,New York,Monroe,Rochester,36-055-0015,746
43.14618,-77.54817,1,New York,Monroe,Rochester,36-055-1007,1926
43.14618,-77.54817,4,New York,Monroe,Rochester,36-055-1007,5173
43.158442,-77.564302,1,New York,Monroe,Rochester,36-055-2002,321
43.158561,-93.203005,1,Iowa,Cerro Gordo,Mason City,19-033-0020,47
43.161062,-77.603293,1,New York,Monroe,Rochester,36-055-6001,451
43.161062,-77.603293,2,New York,Monroe,Rochester,36-055-6001,344
43.161628,-93.208537,1,Iowa,Cerro Gordo,Mason City,19-033-0019,544
43.183884,-88.994276,1,Wisconsin,Jefferson,Waterloo,55-055-0008,386
43.205914,-71.537572,1,New Hampshire,Merrimack,Concord,33-013-0003,428
43.2266,-123.36479,1,Oregon,Douglas,Roseburg,41-019-0002,51
43.233061,-86.23858,1,Michigan,Muskegon,Muskegon,26-121-0040,2077
43.233061,-86.23858,2,Michigan,Muskegon,Muskegon,26-121-0040,59
43.258556,-108.578889,1,Wyoming,Fremont,Not in a city,56-013-0900,838
43.326464,-72.077585,1,New Hampshire,Merrimack,Not in a city,33-013-5001,116
43.34317,-87.92087,1,Wisconsin,Ozaukee,Not in a city,55-089-0008,358
43.364518,-72.337867,1,New Hampshire,Sullivan,Claremont,33-019-0003,512
43.397459,-94.817485,1,Iowa,Emmet,Estherville,19-063-0003,569
43.42542,-105.388566,3,Wyoming,Converse,Not in a city,56-009-0009,3647
43.426621,-105.386453,1,Wyoming,Converse,Not in a city,56-009-0819,1011
43.426621,-105.386453,3,Wyoming,Converse,Not in a city,56-009-0819,1591
43.434996,-88.527879,1,Wisconsin,Dodge,Not in a city,55-027-0007,1873
43.4351,-89.67979,1,Wisconsin,Sauk,Not in a city,55-111-0007,1355
43.4351,-89.67979,2,Wisconsin,Sauk,Not in a city,55-111-0007,659
43.4351,-89.67979,3,Wisconsin,Sauk,Not in a city,55-111-0007,1612
43.4351,-89.67979,7,Wisconsin,Sauk,Not in a city,55-111-0007,1793
43.4351,-89.67979,8,Wisconsin,Sauk,Not in a city,55-111-0007,1621
43.45776,-110.79799,1,Wyoming,Teton,Jackson,56-039-1006,1120
43.45776,-110.79799,3,Wyoming,Teton,Jackson,56-039-1006,474
43.45776,-110.79799,11,Wyoming,Teton,Jackson,56-039-1006,415
43.4647,-112.04645,1,Idaho,Bonneville,Idaho Falls,16-019-0011,292
43.46611,-88.62111,1,Wisconsin,Dodge,Kekoskee,55-027-0001,1247
43.46611,-88.62111,3,Wisconsin,Dodge,Kekoskee,55-027-0001,4268
43.480762,-110.76604,1,Wyoming,Teton,Jackson,56-039-0006,572
43.48256,-110.74526,3,Wyoming,Teton,Jackson,56-039-0009,831
43.4983,-87.8102,1,Wisconsin,Ozaukee,Not in a city,55-089-0009,1272
43.4983,-87.8102,3,Wisconsin,Ozaukee,Not in a city,55-089-0009,3225
43.499358,-112.014971,1,Idaho,Bonneville,Idaho Falls,16-019-0010,278
43.508358,-83.968032,1,Michigan,Saginaw,Saginaw,26-145-0018,664
43.508358,-83.968032,2,Michigan,Saginaw,Saginaw,26-145-0018,77
43.518267,-112.020708,1,Idaho,Bonneville,Idaho Falls,16-019-0013,88
43.519907,-71.474179,3,New Hampshire,Belknap,Laconia,33-001-2006,225
43.520844,-71.466609,3,New Hampshire,Belknap,Laconia,33-001-2005,343
43.537626,-96.682001,1,South Dakota,Minnehaha,Sioux Falls,46-099-0007,894
43.544289,-96.726435,1,South Dakota,Minnehaha,Sioux Falls,46-099-0006,1699
43.544289,-96.726435,2,South Dakota,Minnehaha,Sioux Falls,46-099-0006,65
43.544289,-96.726435,9,South Dakota,Minnehaha,Sioux Falls,46-099-0006,58
43.54792,-96.700769,1,South Dakota,Minnehaha,Sioux Falls,46-099-0008,1116
43.54792,-96.700769,2,South Dakota,Minnehaha,Sioux Falls,46-099-0008,423
43.54792,-96.700769,3,South Dakota,Minnehaha,Sioux Falls,46-099-0008,8656
43.55764,-103.48386,1,South Dakota,Custer,Not in a city,46-033-0132,681
43.55764,-103.48386,3,South Dakota,Custer,Not in a city,46-033-0132,8911
43.562401,-116.563232,1,Idaho,Canyon,Nampa,16-027-0004,1127
43.562401,-116.563232,2,Idaho,Canyon,Nampa,16-027-0004,354
43.5625,-116.563611,1,Idaho,Canyon,Caldwell,16-027-0005,421
43.566122,-71.496335,1,New Hampshire,Belknap,Laconia,33-001-2004,1049
43.566122,-71.496335,2,New Hampshire,Belknap,Laconia,33-001-2004,544
43.566122,-71.496335,3,New Hampshire,Belknap,Laconia,33-001-2004,1626
43.571391,-83.890721,1,Michigan,Bay,Bay City,26-017-0014,2583
43.571391,-83.890721,3,Michigan,Bay,Bay City,26-017-0014,731
43.572855,-71.418406,1,New Hampshire,Belknap,Laconia,33-001-2003,15
43.577603,-116.178156,1,Idaho,Ada,Boise (corporate name Boise City),16-001-0017,290
43.58031,-116.562676,1,Idaho,Canyon,Nampa,16-027-0002,1169
43.58031,-116.562676,3,Idaho,Canyon,Nampa,16-027-0002,336
43.586261,-119.052159,1,Oregon,Harney,Burns,41-025-0002,438
43.58925,-119.04872,1,Oregon,Harney,Burns,41-025-0003,3073
43.58925,-119.04872,2,Oregon,Harney,Burns,41-025-0003,173
43.59901,-96.78331,1,South Dakota,Minnehaha,Sioux Falls,46-099-0009,20
43.59901,-96.78331,2,South Dakota,Minnehaha,Sioux Falls,46-099-0009,21
43.59901,-96.78331,3,South Dakota,Minnehaha,Sioux Falls,46-099-0009,148
43.600699,-116.347853,1,Idaho,Ada,Not in a city,16-001-0010,1118
43.600699,-116.347853,2,Idaho,Ada,Not in a city,16-001-0010,389
43.600699,-116.347853,3,Idaho,Ada,Not in a city,16-001-0010,830
43.608056,-72.982778,1,Vermont,Rutland,Rutland,50-021-0002,2121
43.608056,-72.982778,2,Vermont,Rutland,Rutland,50-021-0002,222
43.608056,-72.982778,4,Vermont,Rutland,Rutland,50-021-0002,5382
43.629605,-72.309499,1,New Hampshire,Grafton,Lebanon,33-009-0010,436
43.629605,-72.309499,3,New Hampshire,Grafton,Lebanon,33-009-0010,8859
43.636111,-116.270278,1,Idaho,Ada,Boise (corporate name Boise City),16-001-0011,1156
43.643055,-116.265718,1,Idaho,Ada,Garden City,16-001-0021,109
43.6483,-105.2133,1,Wyoming,Campbell,Not in a city,56-005-0891,201
43.6483,-105.2133,2,Wyoming,Campbell,Not in a city,56-005-0891,109
43.6483,-105.2133,3,Wyoming,Campbell,Not in a city,56-005-0891,4954
43.650235,-93.366599,1,Minnesota,Freeborn,Albert Lea,27-047-5401,66
43.660246,-70.268965,1,Maine,Cumberland,Portland,23-005-0029,353
43.660246,-70.268965,2,Maine,Cumberland,Portland,23-005-0029,124
43.660246,-70.268965,3,Maine,Cumberland,Portland,23-005-0029,5885
43.676916,-105.23637,1,Wyoming,Campbell,Not in a city,56-005-0877,855
43.676916,-105.23637,2,Wyoming,Campbell,Not in a city,56-005-0877,111
43.677994,-70.256178,1,Maine,Cumberland,Portland,23-005-0015,357
43.744352,-122.480487,1,Oregon,Lane,Oakridge,41-039-2013,4636
43.744352,-122.480487,2,Oregon,Lane,Oakridge,41-039-2013,734
43.74561,-101.941218,1,South Dakota,Jackson,Not in a city,46-071-0001,944
43.74561,-101.941218,3,South Dakota,Jackson,Not in a city,46-071-0001,8876
43.75681,-71.68638,3,New Hampshire,Grafton,Plymouth (census name for Plymouth Compact),33-009-3002,276
43.7775,-91.2269,1,Wisconsin,La Crosse,La Crosse,55-063-0012,1364
43.7775,-91.2269,3,Wisconsin,La Crosse,La Crosse,55-063-0012,4045
43.787147,-116.959578,1,Idaho,Canyon,Parma,16-027-0008,56
43.790472,-123.058344,1,Oregon,Lane,Cottage Grove,41-039-9002,88
43.799501,-123.053487,1,Oregon,Lane,Cottage Grove,41-039-9004,2094
43.82291,-115.8395,1,Idaho,Boise,Not in a city,16-015-0001,54
43.8345,-123.0353,1,Oregon,Lane,Not in a city,41-039-1007,561
43.84989,-104.20432,3,Wyoming,Weston,Newcastle,56-045-0004,847
43.856442,-116.515456,1,Idaho,Gem,Emmett,16-045-0001,69
43.867746,-73.355735,1,Vermont,Addison,Not in a city,50-001-0003,351
43.926574,-73.384203,1,Vermont,Addison,Not in a city,50-001-0002,362
43.996908,-92.450366,1,Minnesota,Olmsted,Rochester,27-109-5008,1886
43.996908,-92.450366,3,Minnesota,Olmsted,Rochester,27-109-5008,7493
44.020855,-90.40164,2,Wisconsin,Monroe,Tomah,55-081-2001,28
44.020855,-90.40164,3,Wisconsin,Monroe,Tomah,55-081-2001,199
44.026312,-123.083737,1,Oregon,Lane,Eugene,41-039-0060,4011
44.026312,-123.083737,2,Oregon,Lane,Eugene,41-039-0060,527
44.046696,-123.017704,1,Oregon,Lane,Springfield,41-039-1009,844
44.052838,-91.642692,3,Minnesota,Winona,Winona,27-169-5220,713
44.053737,-122.938971,1,Oregon,Lane,Springfield,41-039-1061,1183
44.062339,-121.32281,1,Oregon,Deschutes,Bend,41-017-0113,398
44.063916,-121.312554,1,Oregon,Deschutes,Bend,41-017-0120,875
44.064932,-103.209138,1,South Dakota,Pennington,Rapid City,46-103-0016,800
44.065552,-103.270045,1,South Dakota,Pennington,Rapid City,46-103-0017,311
44.066304,-123.139831,1,Oregon,Lane,Eugene,41-039-0058,412
44.067224,-123.141352,1,Oregon,Lane,Eugene,41-039-0059,1681
44.075262,-88.529835,1,Wisconsin,Winnebago,Oshkosh,55-139-0011,371
44.078352,-103.22824,1,South Dakota,Pennington,Rapid City,46-103-1001,1984
44.078352,-103.22824,2,South Dakota,Pennington,Rapid City,46-103-1001,363
44.083489,-103.269603,1,South Dakota,Pennington,Rapid City,46-103-0013,235
44.083954,-72.009533,1,New Hampshire,Grafton,Haverhill,33-009-0008,149
44.087397,-103.273777,1,South Dakota,Pennington,Rapid City,46-103-0020,869
44.087397,-103.273777,3,South Dakota,Pennington,Rapid City,46-103-0020,8921
44.087405,-103.274271,1,South Dakota,Pennington,Rapid City,46-103-0019,353
44.089406,-70.214219,1,Maine,Androscoggin,Lewiston,23-001-0011,294
44.089406,-70.214219,4,Maine,Androscoggin,Lewiston,23-001-0011,5705
44.097074,-105.343164,1,Wyoming,Campbell,Not in a city,56-005-0892,1095
44.097074,-105.343164,3,Wyoming,Campbell,Not in a city,56-005-0892,5900
44.097074,-105.343164,4,Wyoming,Campbell,Not in a city,56-005-0892,4951
44.104498,-115.972386,1,Idaho,Boise,Not in a city,16-015-0002,55
44.136098,-103.297684,1,South Dakota,Pennington,Not in a city,46-103-0015,58
44.13862,-87.61612,1,Wisconsin,Manitowoc,Not in a city,55-071-0007,1243
44.155636,-103.315765,1,South Dakota,Meade,Not in a city,46-093-0001,478
44.183761,-94.039819,1,Minnesota,Nicollet,North Mankato,27-103-5109,50
44.197283,-72.502882,1,Vermont,Washington,Barre,50-023-0005,343
44.265833,-105.504167,1,Wyoming,Campbell,Not in a city,56-005-0800,730
44.288005,-105.517022,3,Wyoming,Campbell,Gillette,56-005-1002,177
44.299787,-120.844773,1,Oregon,Crook,Prineville,41-013-0100,1340
44.307,-86.242649,1,Michigan,Manistee,Manistee,26-101-0922,1656
44.30738,-88.39509,1,Wisconsin,Outagamie,Appleton,55-087-0009,2942
44.30738,-88.39509,3,Wisconsin,Outagamie,Appleton,55-087-0009,3243
44.30738,-88.39509,4,Wisconsin,Outagamie,Appleton,55-087-0009,1775
44.310283,-96.80071,1,South Dakota,Brookings,Brookings,46-011-0002,1649
44.310283,-96.80071,2,South Dakota,Brookings,Brookings,46-011-0002,61
44.310555,-84.891865,1,Michigan,Missaukee,Not in a city,26-113-0001,2184
44.310555,-84.891865,3,Michigan,Missaukee,Not in a city,26-113-0001,1334
44.312319,-69.786717,1,Maine,Kennebec,Augusta,23-011-0016,345
44.312319,-69.786717,2,Maine,Kennebec,Augusta,23-011-0016,172
44.334686,-90.792025,1,Wisconsin,Jackson,Black River Falls,55-053-2002,169
44.348604,-96.807299,3,South Dakota,Brookings,Not in a city,46-011-0003,4682
44.35288,-89.05083,1,Wisconsin,Waupaca,Waupaca,55-135-0004,98
44.373056,-110.830833,1,Wyoming,Teton,Not in a city,56-039-1013,3573
44.373786,-100.287269,3,South Dakota,Hughes,Pierre,46-065-0003,4650
44.37705,-68.2609,1,Maine,Hancock,Not in a city,23-009-0103,524
44.37705,-68.2609,2,Maine,Hancock,Not in a city,23-009-0103,3179
44.37705,-68.2609,3,Maine,Hancock,Not in a city,23-009-0103,2954
44.37705,-68.2609,4,Maine,Hancock,Not in a city,23-009-0103,93
44.37705,-68.2609,5,Maine,Hancock,Not in a city,23-009-0103,96
44.382465,-89.819291,1,Wisconsin,Wood,Wisconsin Rapids,55-141-0016,373
44.39308,-73.8589,1,New York,Essex,Not in a city,36-031-0003,2976
44.3958,-122.7305,1,Oregon,Linn,Sweet Home,41-043-2002,270
44.415549,-87.994269,1,Wisconsin,Brown,De Pere,55-009-0025,83
44.415556,-87.988333,1,Wisconsin,Brown,De Pere,55-009-0028,221
44.4438,-95.81789,3,Minnesota,Lyon,Marshall,27-083-4210,7357
44.465968,-105.551745,1,Wyoming,Campbell,Not in a city,56-005-0899,840
44.471169,-71.166188,1,New Hampshire,Coos,Berlin,33-007-0014,765
44.471169,-71.166188,2,New Hampshire,Coos,Berlin,33-007-0014,158
44.4762,-73.2106,1,Vermont,Chittenden,Burlington,50-007-0014,792
44.4762,-73.2106,3,Vermont,Chittenden,Burlington,50-007-0014,5348
44.480278,-73.214444,1,Vermont,Chittenden,Burlington,50-007-0012,1932
44.480278,-73.214444,2,Vermont,Chittenden,Burlington,50-007-0012,1872
44.502675,-105.539763,1,Wyoming,Campbell,Not in a city,56-005-1899,149
44.502675,-105.539763,3,Wyoming,Campbell,Not in a city,56-005-1899,5251
44.50729,-87.99344,1,Wisconsin,Brown,Green Bay,55-009-0005,3887
44.50729,-87.99344,2,Wisconsin,Brown,Green Bay,55-009-0005,626
44.50729,-87.99344,3,Wisconsin,Brown,Green Bay,55-009-0005,4004
44.523604,-88.001215,1,Wisconsin,Brown,Green Bay,55-009-0009,153
44.524568,-109.06926,1,Wyoming,Park,Cody,56-029-0001,1072
44.524568,-109.06926,11,Wyoming,Park,Cody,56-029-0001,442
44.52612,-109.01673,3,Wyoming,Park,Cody,56-029-0003,806
44.52839,-72.86884,1,Vermont,Chittenden,Underhill (Town of),50-007-0007,1962
44.52839,-72.86884,3,Vermont,Chittenden,Underhill (Town of),50-007-0007,5376
44.53098,-87.90799,1,Wisconsin,Brown,Green Bay,55-009-0026,376
44.551419,-70.546319,1,Maine,Oxford,Rumford (census name for Rumford Compact),23-017-2011,348
44.551419,-70.546319,2,Maine,Oxford,Rumford (census name for Rumford Compact),23-017-2011,4738
44.5884,-123.2673,1,Oregon,Benton,Corvallis,41-003-0013,352
44.61569,-123.091457,1,Oregon,Linn,Albany,41-043-0009,611
44.657014,-111.089618,1,Montana,Gallatin,Not in a city,30-031-0017,4339
44.657705,-111.091608,1,Montana,Gallatin,Not in a city,30-031-0013,395
44.661393,-111.105891,1,Montana,Gallatin,West Yellowstone,30-031-0016,86
44.661393,-111.105891,3,Montana,Gallatin,West Yellowstone,30-031-0016,2091
44.669338,-70.154046,1,Maine,Franklin,Farmington (census name for Farmington Center),23-007-2003,47
44.669338,-70.154046,2,Maine,Franklin,Farmington (census name for Farmington Center),23-007-2003,224
44.669338,-70.154046,3,Maine,Franklin,Farmington (census name for Farmington Center),23-007-2003,223
44.669338,-70.154046,4,Maine,Franklin,Farmington (census name for Farmington Center),23-007-2003,222
44.67811,-74.95151,1,New York,St. Lawrence,Potsdam,36-089-3001,866
44.706123,-93.285803,3,Minnesota,Dakota,Lakeville,27-037-0480,4676
44.73846,-93.23725,1,Minnesota,Dakota,Apple Valley,27-037-0470,2048
44.73846,-93.23725,2,Minnesota,Dakota,Apple Valley,27-037-0470,100
44.73846,-93.23725,3,Minnesota,Dakota,Apple Valley,27-037-0470,6098
44.749967,-92.887985,1,Minnesota,Dakota,Hastings,27-037-6018,444
44.75389,-85.592019,1,Michigan,Grand Traverse,Traverse City,26-055-0003,284
44.76249,-91.41445,1,Wisconsin,Eau Claire,Eau Claire,55-035-0014,406
44.76249,-91.41445,3,Wisconsin,Eau Claire,Eau Claire,55-035-0014,3225
44.78275,-106.96432,1,Wyoming,Sheridan,Sheridan,56-033-1003,571
44.78275,-106.96432,11,Wyoming,Sheridan,Sheridan,56-033-1003,424
44.791437,-93.512534,1,Minnesota,Scott,Shakopee,27-139-0505,2114
44.791437,-93.512534,3,Minnesota,Scott,Shakopee,27-139-0505,1970
44.797161,-106.949853,1,Wyoming,Sheridan,Sheridan,56-033-0001,636
44.79886,-68.769675,1,Maine,Penobscot,Bangor,23-019-0002,253
44.79886,-68.769675,2,Maine,Penobscot,Bangor,23-019-0002,4257
44.79886,-68.769675,3,Maine,Penobscot,Bangor,23-019-0002,35
44.80353,-106.961763,3,Wyoming,Sheridan,Sheridan,56-033-0006,694
44.805494,-106.976243,1,Wyoming,Sheridan,Sheridan,56-033-0003,778
44.812,-91.496,1,Wisconsin,Eau Claire,Not in a city,55-035-0100,94
44.815142,-106.955933,1,Wyoming,Sheridan,Sheridan,56-033-0002,2052
44.815142,-106.955933,2,Wyoming,Sheridan,Sheridan,56-033-0002,657
44.815142,-106.955933,11,Wyoming,Sheridan,Sheridan,56-033-0002,419
44.817398,-68.772762,1,Maine,Penobscot,Bangor,23-019-0017,130
44.817398,-68.772762,2,Maine,Penobscot,Bangor,23-019-0017,2777
44.8357,-108.386,1,Wyoming,Big Horn,Lovell,56-003-0003,692
44.87551,-93.25892,1,Minnesota,Hennepin,Richfield,27-053-0961,1121
44.888551,-93.195377,1,Minnesota,Hennepin,Not in a city,27-053-0964,124
44.890795,-94.367482999999993,1,Minnesota,McLeod,Hutchinson,27-085-4301,30
44.890795,-94.367482999999993,2,Minnesota,McLeod,Hutchinson,27-085-4301,25
44.893005,-93.233227,1,Minnesota,Hennepin,Minneapolis,27-053-0968,150
44.899213,-116.094873,1,Idaho,Valley,Not in a city,16-085-0001,56
44.89926,-93.017080000000007,1,Minnesota,Ramsey,St. Paul,27-123-0866,1122
44.89926,-93.017080000000007,2,Minnesota,Ramsey,St. Paul,27-123-0866,500
44.89965,-97.128802,1,South Dakota,Codington,Watertown,46-029-0002,1055
44.89965,-97.128802,3,South Dakota,Codington,Watertown,46-029-0002,6709
44.927318,-93.067534,3,Minnesota,Ramsey,St. Paul,27-123-1903,165
44.931073,-93.156253,1,Minnesota,Ramsey,St. Paul,27-123-0872,427
44.943231,-123.006,1,Oregon,Marion,Salem,41-047-0040,407
44.946341,-93.277353,3,Minnesota,Hennepin,Minneapolis,27-053-1906,178
44.94805,-93.34315,1,Minnesota,Hennepin,St. Louis Park,27-053-2006,2423
44.94805,-93.34315,2,Minnesota,Hennepin,St. Louis Park,27-053-2006,49
44.95072,-93.09827,1,Minnesota,Ramsey,St. Paul,27-123-0868,2399
44.95072,-93.09827,2,Minnesota,Ramsey,St. Paul,27-123-0868,367
44.95208,-93.24428,3,Minnesota,Hennepin,Minneapolis,27-053-1904,228
44.95366,-93.25821,1,Minnesota,Hennepin,Minneapolis,27-053-0963,2769
44.95366,-93.25821,3,Minnesota,Hennepin,Minneapolis,27-053-0963,6510
44.957263,-93.126951,3,Minnesota,Ramsey,St. Paul,27-123-1902,178
44.95939,-93.03587,1,Minnesota,Ramsey,St. Paul,27-123-0871,2938
44.95939,-93.03587,2,Minnesota,Ramsey,St. Paul,27-123-0871,772
44.95939,-93.03587,3,Minnesota,Ramsey,St. Paul,27-123-0871,7505
44.95939,-93.03587,4,Minnesota,Ramsey,St. Paul,27-123-0871,7069
44.959409,-93.256892,1,Minnesota,Hennepin,Minneapolis,27-053-0960,195
44.965242,-93.254759,3,Minnesota,Hennepin,Minneapolis,27-053-0962,5553
44.971539,-93.082984,3,Minnesota,Ramsey,St. Paul,27-123-1907,200
44.973096,-93.199879,3,Minnesota,Ramsey,St. Paul,27-123-1908,708
44.981393,-93.300703,3,Minnesota,Hennepin,Minneapolis,27-053-1905,183
44.991634,-92.822429,1,Minnesota,Washington,Stillwater,27-163-0301,37
45.001229,-93.267117,1,Minnesota,Hennepin,Minneapolis,27-053-0050,273
45.004478,-93.240046,1,Minnesota,Hennepin,Minneapolis,27-053-0965,272
45.012102,-93.276699,3,Minnesota,Hennepin,Minneapolis,27-053-0909,1431
45.013611,-93.272049,3,Minnesota,Hennepin,Minneapolis,27-053-1909,868
45.01876,-92.78027,1,Minnesota,Washington,Bayport,27-163-0445,86
45.02124,-92.77525,1,Minnesota,Washington,Bayport,27-163-0448,197
45.02124,-92.77525,3,Minnesota,Washington,Bayport,27-163-0448,4644
45.02798,-92.77415,1,Minnesota,Washington,Bayport,27-163-0446,154
45.02862,-92.78336,3,Minnesota,Washington,Bayport,27-163-0447,4660
45.03972,-93.29874,1,Minnesota,Hennepin,Minneapolis,27-053-1007,1088
45.073069,-83.435531,1,Michigan,Alpena,Alpena,26-007-0005,304
45.112271,-95.040357,1,Minnesota,Kandiyohi,Willmar,27-067-4110,42
45.124437,-92.662696,1,Wisconsin,St. Croix,Not in a city,55-109-1002,932
45.13768,-93.207615,1,Minnesota,Anoka,Blaine,27-003-1002,1278
45.13768,-93.207615,3,Minnesota,Anoka,Blaine,27-003-1002,7467
45.181897,-113.890285,1,Idaho,Lemhi,Not in a city,16-059-0004,1131
45.181897,-113.890285,3,Idaho,Lemhi,Not in a city,16-059-0004,3871
45.2066,-90.5972,1,Wisconsin,Taylor,Not in a city,55-119-8001,1207
45.2066,-90.5972,3,Wisconsin,Taylor,Not in a city,55-119-8001,3249
45.20916,-93.66921,1,Minnesota,Wright,St. Michael,27-171-3201,38
45.20916,-93.66921,3,Minnesota,Wright,St. Michael,27-171-3201,6010
45.2384,-86.994,1,Wisconsin,Door,Not in a city,55-029-0004,377
45.261667,-118.041111,1,Oregon,Union,La Grande,41-061-9103,157
45.266079,-122.832817,1,Oregon,Marion,Not in a city,41-047-0110,392
45.319216,-118.098668,1,Oregon,Union,La Grande,41-061-0117,1108
45.339,-118.095206,1,Oregon,Union,La Grande,41-061-0119,510
45.3485,-84.9701,1,Michigan,Emmet,Not in a city,26-047-0004,26
45.366151,-106.48982,3,Montana,Rosebud,Not in a city,30-087-0001,7742
45.393497000000004,-122.747894,1,Oregon,Washington,Tualatin,41-067-0005,764
45.440295,-105.370283,3,Montana,Powder River,Not in a city,30-075-0001,7839
45.4625,-98.486111,1,South Dakota,Brown,Aberdeen,46-013-0003,2015
45.4625,-98.486111,2,South Dakota,Brown,Aberdeen,46-013-0003,356
45.4625,-98.486111,9,South Dakota,Brown,Aberdeen,46-013-0003,299
45.468596,-98.494061,3,South Dakota,Brown,Aberdeen,46-013-0004,1040
